person_id,zone_id,entry_time,exit_time,dwell_s,gender,age_range,visit_date,hour_of_day
P_11614,Z_N1,2025-03-15 19:15:00,2025-03-15 19:18:46,226,M,young_adult,2025-03-15,19
P_11614,Z_C2,2025-03-15 19:19:04,2025-03-15 19:19:35,31,M,young_adult,2025-03-15,19
P_11614,Z_C1,2025-03-15 19:19:58,2025-03-15 19:24:12,32,M,young_adult,2025-03-15,19
P_11614,Z_C1,2025-03-15 19:29:01,2025-03-15 19:29:43,42,M,young_adult,2025-03-15,19
P_11615,Z_S4,2025-03-15 19:15:17,2025-03-15 19:17:14,117,M,young_adult,2025-03-15,19
P_11615,Z_N4,2025-03-15 19:17:15,2025-03-15 19:21:22,247,M,young_adult,2025-03-15,19
P_11615,Z_N2,2025-03-15 19:21:30,2025-03-15 19:24:43,193,M,young_adult,2025-03-15,19
P_11615,Z_C2,2025-03-15 19:25:10,2025-03-15 19:25:22,12,M,young_adult,2025-03-15,19
P_11615,Z_C1,2025-03-15 19:25:37,2025-03-15 19:25:51,14,M,young_adult,2025-03-15,19
P_11615,Z_C3,2025-03-15 19:28:15,2025-03-15 19:28:29,14,M,young_adult,2025-03-15,19
P_11615,Z_N5,2025-03-15 19:28:56,2025-03-15 19:31:49,173,M,young_adult,2025-03-15,19
P_11615,Z_C2,2025-03-15 19:33:44,2025-03-15 19:34:26,42,M,young_adult,2025-03-15,19
P_11615,Z_C3,2025-03-15 19:34:48,2025-03-15 19:35:33,45,M,young_adult,2025-03-15,19
P_11615,Z_N10,2025-03-15 19:35:49,2025-03-15 19:42:03,374,M,young_adult,2025-03-15,19
P_11616,Z_C2,2025-03-15 19:16:03,2025-03-15 19:16:47,44,F,senior,2025-03-15,19
P_11616,Z_C3,2025-03-15 19:17:03,2025-03-15 19:17:40,37,F,senior,2025-03-15,19
P_11616,Z_E1,2025-03-15 19:18:04,2025-03-15 19:18:21,17,F,senior,2025-03-15,19
P_11616,Z_E1,2025-03-15 19:18:41,2025-03-15 19:19:04,23,F,senior,2025-03-15,19
P_11616,Z_N6,2025-03-15 19:19:34,2025-03-15 19:23:14,220,F,senior,2025-03-15,19
P_11617,Z_C2,2025-03-15 19:16:05,2025-03-15 19:16:43,38,M,senior,2025-03-15,19
P_11617,Z_C3,2025-03-15 19:16:56,2025-03-15 19:17:15,19,M,senior,2025-03-15,19
P_11617,Z_E2,2025-03-15 19:17:28,2025-03-15 19:17:41,13,M,senior,2025-03-15,19
P_11617,Z_C1,2025-03-15 19:18:14,2025-03-15 19:18:54,40,M,senior,2025-03-15,19
P_11618,Z_C3,2025-03-15 19:15:57,2025-03-15 19:16:32,40,F,adult,2025-03-15,19
P_11618,Z_N3,2025-03-15 19:16:48,2025-03-15 19:21:37,289,F,adult,2025-03-15,19
P_11619,Z_C2,2025-03-15 19:16:09,2025-03-15 19:16:22,17,F,middle_aged,2025-03-15,19
P_11619,Z_S1,2025-03-15 19:16:32,2025-03-15 19:22:45,373,F,middle_aged,2025-03-15,19
P_11620,Z_C2,2025-03-15 19:16:19,2025-03-15 19:16:35,16,M,middle_aged,2025-03-15,19
P_11620,Z_N3,2025-03-15 19:16:47,2025-03-15 19:23:02,375,M,middle_aged,2025-03-15,19
P_11621,Z_C1,2025-03-15 19:16:54,2025-03-15 19:17:12,25,F,middle_aged,2025-03-15,19
P_11621,Z_C3,2025-03-15 19:17:23,2025-03-15 19:18:05,42,F,middle_aged,2025-03-15,19
P_11621,Z_N10,2025-03-15 19:18:23,2025-03-15 19:23:44,321,F,middle_aged,2025-03-15,19
P_11622,Z_C2,2025-03-15 19:17:00,2025-03-15 19:17:42,42,F,adult,2025-03-15,19
P_11622,Z_E2,2025-03-15 19:17:45,2025-03-15 19:18:07,22,F,adult,2025-03-15,19
P_11623,Z_N6,2025-03-15 19:17:38,2025-03-15 19:20:54,196,M,senior,2025-03-15,19
P_11624,Z_S2,2025-03-15 19:17:55,2025-03-15 19:23:56,361,M,adult,2025-03-15,19
P_11625,Z_N9,2025-03-15 19:18:05,2025-03-15 19:19:10,65,F,senior,2025-03-15,19
P_11625,Z_C1,2025-03-15 19:19:27,2025-03-15 19:20:04,37,F,senior,2025-03-15,19
P_11625,Z_C2,2025-03-15 19:20:18,2025-03-15 19:20:57,39,F,senior,2025-03-15,19
P_11626,Z_E2,2025-03-15 19:18:14,2025-03-15 19:18:37,23,F,adult,2025-03-15,19
P_11626,Z_C1,2025-03-15 19:18:37,2025-03-15 19:19:13,36,F,adult,2025-03-15,19
P_11626,Z_N3,2025-03-15 19:19:17,2025-03-15 19:21:12,115,F,adult,2025-03-15,19
P_11627,Z_S4,2025-03-15 19:19:06,2025-03-15 19:20:31,85,M,middle_aged,2025-03-15,19
P_11628,Z_N2,2025-03-15 19:19:05,2025-03-15 19:21:28,143,M,senior,2025-03-15,19
P_11628,Z_S7,2025-03-15 19:23:23,2025-03-15 19:29:40,377,M,senior,2025-03-15,19
P_11629,Z_C2,2025-03-15 19:18:44,2025-03-15 19:19:27,43,F,adult,2025-03-15,19
P_11629,Z_S4,2025-03-15 19:19:35,2025-03-15 19:21:34,119,F,adult,2025-03-15,19
P_11629,Z_N9,2025-03-15 19:21:59,2025-03-15 19:25:27,208,F,adult,2025-03-15,19
P_11629,Z_C2,2025-03-15 19:26:27,2025-03-15 19:27:46,40,F,adult,2025-03-15,19
P_11629,Z_E2,2025-03-15 19:27:49,2025-03-15 19:28:09,20,F,adult,2025-03-15,19
P_11630,Z_C2,2025-03-15 19:19:04,2025-03-15 19:19:16,12,F,young_adult,2025-03-15,19
P_11630,Z_C1,2025-03-15 19:19:21,2025-03-15 19:19:44,40,F,young_adult,2025-03-15,19
P_11630,Z_C2,2025-03-15 19:20:00,2025-03-15 19:20:37,37,F,young_adult,2025-03-15,19
P_11630,Z_S1,2025-03-15 19:20:41,2025-03-15 19:24:01,200,F,young_adult,2025-03-15,19
P_11630,Z_E2,2025-03-15 19:24:21,2025-03-15 19:24:36,15,F,young_adult,2025-03-15,19
P_11630,Z_C2,2025-03-15 19:24:59,2025-03-15 19:27:36,26,F,young_adult,2025-03-15,19
P_11630,Z_C2,2025-03-15 19:27:44,2025-03-15 19:28:28,44,F,young_adult,2025-03-15,19
P_11631,Z_N6,2025-03-15 19:19:09,2025-03-15 19:19:09,0,M,middle_aged,2025-03-15,19
P_11632,Z_C2,2025-03-15 19:19:10,2025-03-15 19:19:46,36,M,senior,2025-03-15,19
P_11632,Z_C3,2025-03-15 19:20:08,2025-03-15 19:20:53,45,M,senior,2025-03-15,19
P_11632,Z_C2,2025-03-15 19:21:13,2025-03-15 19:21:58,45,M,senior,2025-03-15,19
P_11632,Z_C1,2025-03-15 19:22:30,2025-03-15 19:22:50,23,M,senior,2025-03-15,19
P_11632,Z_CK,2025-03-15 19:23:10,2025-03-15 19:28:56,346,M,senior,2025-03-15,19
P_11633,Z_E1,2025-03-15 19:19:47,2025-03-15 19:19:55,0,M,middle_aged,2025-03-15,19
P_11633,Z_C2,2025-03-15 19:19:58,2025-03-15 19:20:27,30,M,middle_aged,2025-03-15,19
P_11633,Z_C3,2025-03-15 19:20:55,2025-03-15 19:21:34,39,M,middle_aged,2025-03-15,19
P_11633,Z_N8,2025-03-15 19:21:46,2025-03-15 19:23:31,105,M,middle_aged,2025-03-15,19
P_11633,Z_S7,2025-03-15 19:23:32,2025-03-15 19:25:13,101,M,middle_aged,2025-03-15,19
P_11634,Z_E1,2025-03-15 19:19:50,2025-03-15 19:20:02,12,M,child,2025-03-15,19
P_11634,Z_C1,2025-03-15 19:20:36,2025-03-15 19:20:52,16,M,child,2025-03-15,19
P_11634,Z_C2,2025-03-15 19:21:16,2025-03-15 19:21:33,17,M,child,2025-03-15,19
P_11634,Z_C3,2025-03-15 19:21:50,2025-03-15 19:22:10,20,M,child,2025-03-15,19
P_11634,Z_N7,2025-03-15 19:22:19,2025-03-15 19:26:24,245,M,child,2025-03-15,19
P_11634,Z_N4,2025-03-15 19:26:46,2025-03-15 19:28:13,87,M,child,2025-03-15,19
P_11634,Z_C2,2025-03-15 19:28:25,2025-03-15 19:28:59,34,M,child,2025-03-15,19
P_11634,Z_C1,2025-03-15 19:29:08,2025-03-15 19:29:36,28,M,child,2025-03-15,19
P_11634,Z_S7,2025-03-15 19:30:09,2025-03-15 19:30:50,41,M,child,2025-03-15,19
P_11634,Z_E1,2025-03-15 19:31:04,2025-03-15 19:31:28,24,M,child,2025-03-15,19
P_11635,Z_E2,2025-03-15 19:20:29,2025-03-15 19:20:49,20,M,young_adult,2025-03-15,19
P_11635,Z_CK,2025-03-15 19:20:53,2025-03-15 19:26:32,339,M,young_adult,2025-03-15,19
P_11635,Z_E1,2025-03-15 19:26:34,2025-03-15 19:26:41,0,M,young_adult,2025-03-15,19
P_11635,Z_E2,2025-03-15 19:26:43,2025-03-15 19:26:54,11,M,young_adult,2025-03-15,19
P_11635,Z_C1,2025-03-15 19:26:58,2025-03-15 19:27:20,22,M,young_adult,2025-03-15,19
P_11635,Z_C2,2025-03-15 19:27:36,2025-03-15 19:27:49,13,M,young_adult,2025-03-15,19
P_11635,Z_C2,2025-03-15 19:27:52,2025-03-15 19:28:37,45,M,young_adult,2025-03-15,19
P_11635,Z_E2,2025-03-15 19:28:45,2025-03-15 19:29:05,20,M,young_adult,2025-03-15,19
P_11635,Z_S3,2025-03-15 19:29:55,2025-03-15 19:33:16,201,M,young_adult,2025-03-15,19
P_11636,Z_E2,2025-03-15 19:20:08,2025-03-15 19:24:23,24,F,adult,2025-03-15,19
P_11636,Z_C1,2025-03-15 19:25:26,2025-03-15 19:25:58,43,F,adult,2025-03-15,19
P_11636,Z_S7,2025-03-15 19:26:27,2025-03-15 19:32:03,336,F,adult,2025-03-15,19
P_11637,Z_E2,2025-03-15 19:20:13,2025-03-15 19:20:34,21,M,middle_aged,2025-03-15,19
P_11637,Z_C1,2025-03-15 19:20:37,2025-03-15 19:21:43,39,M,middle_aged,2025-03-15,19
P_11637,Z_N6,2025-03-15 19:21:45,2025-03-15 19:26:06,261,M,middle_aged,2025-03-15,19
P_11638,Z_CK,2025-03-15 19:20:25,2025-03-15 19:24:47,262,F,adult,2025-03-15,19
P_11639,Z_C3,2025-03-15 19:20:28,2025-03-15 19:20:54,0,F,adult,2025-03-15,19
P_11639,Z_C2,2025-03-15 19:21:17,2025-03-15 19:21:49,45,F,adult,2025-03-15,19
P_11639,Z_C2,2025-03-15 19:21:53,2025-03-15 19:22:02,43,F,adult,2025-03-15,19
P_11639,Z_C3,2025-03-15 19:22:13,2025-03-15 19:22:51,38,F,adult,2025-03-15,19
P_11640,Z_N4,2025-03-15 19:20:39,2025-03-15 19:23:30,175,F,adult,2025-03-15,19
P_11640,Z_S5,2025-03-15 19:23:32,2025-03-15 19:24:55,0,F,adult,2025-03-15,19
P_11640,Z_C2,2025-03-15 19:25:25,2025-03-15 19:26:00,35,F,adult,2025-03-15,19
P_11640,Z_C3,2025-03-15 19:26:12,2025-03-15 19:26:46,34,F,adult,2025-03-15,19
P_11640,Z_C3,2025-03-15 19:27:32,2025-03-15 19:28:47,39,F,adult,2025-03-15,19
P_11640,Z_N1,2025-03-15 19:28:57,2025-03-15 19:33:12,255,F,adult,2025-03-15,19
P_11641,Z_E2,2025-03-15 19:20:32,2025-03-15 19:20:50,18,F,senior,2025-03-15,19
P_11641,Z_C1,2025-03-15 19:21:01,2025-03-15 19:21:18,17,F,senior,2025-03-15,19
P_11641,Z_C3,2025-03-15 19:21:22,2025-03-15 19:21:34,12,F,senior,2025-03-15,19
P_11641,Z_C2,2025-03-15 19:21:52,2025-03-15 19:22:11,19,F,senior,2025-03-15,19
P_11641,Z_C3,2025-03-15 19:22:44,2025-03-15 19:23:01,17,F,senior,2025-03-15,19
P_11641,Z_C1,2025-03-15 19:23:26,2025-03-15 19:24:05,39,F,senior,2025-03-15,19
P_11641,Z_CK,2025-03-15 19:24:17,2025-03-15 19:26:52,155,F,senior,2025-03-15,19
P_11642,Z_C1,2025-03-15 19:20:48,2025-03-15 19:20:59,22,M,middle_aged,2025-03-15,19
P_11642,Z_C1,2025-03-15 19:21:02,2025-03-15 19:21:10,41,M,middle_aged,2025-03-15,19
P_11642,Z_S3,2025-03-15 19:21:20,2025-03-15 19:24:50,265,M,middle_aged,2025-03-15,19
P_11642,Z_C1,2025-03-15 19:25:45,2025-03-15 19:26:02,17,M,middle_aged,2025-03-15,19
P_11642,Z_C2,2025-03-15 19:26:36,2025-03-15 19:26:55,19,M,middle_aged,2025-03-15,19
P_11642,Z_C2,2025-03-15 19:27:37,2025-03-15 19:28:05,28,M,middle_aged,2025-03-15,19
P_11642,Z_S1,2025-03-15 19:28:13,2025-03-15 19:31:26,0,M,middle_aged,2025-03-15,19
P_11642,Z_E1,2025-03-15 19:36:26,2025-03-15 19:36:45,19,M,middle_aged,2025-03-15,19
P_11643,Z_E2,2025-03-15 19:21:09,2025-03-15 19:21:24,15,M,middle_aged,2025-03-15,19
P_11643,Z_S4,2025-03-15 19:21:32,2025-03-15 19:24:16,164,M,middle_aged,2025-03-15,19
P_11643,Z_S5,2025-03-15 19:24:39,2025-03-15 19:27:10,151,M,middle_aged,2025-03-15,19
P_11644,Z_C2,2025-03-15 19:21:24,2025-03-15 19:21:56,32,F,young_adult,2025-03-15,19
P_11644,Z_N9,2025-03-15 19:21:57,2025-03-15 19:24:26,192,F,young_adult,2025-03-15,19
P_11644,Z_C2,2025-03-15 19:24:30,2025-03-15 19:24:53,23,F,young_adult,2025-03-15,19
P_11644,Z_C1,2025-03-15 19:24:58,2025-03-15 19:25:22,24,F,young_adult,2025-03-15,19
P_11644,Z_C1,2025-03-15 19:25:48,2025-03-15 19:26:24,36,F,young_adult,2025-03-15,19
P_11644,Z_CK,2025-03-15 19:26:33,2025-03-15 19:31:29,155,F,young_adult,2025-03-15,19
P_11644,Z_E2,2025-03-15 19:31:59,2025-03-15 19:32:11,12,F,young_adult,2025-03-15,19
P_11644,Z_CK,2025-03-15 19:35:09,2025-03-15 19:36:23,74,F,young_adult,2025-03-15,19
P_11645,Z_N5,2025-03-15 19:21:27,2025-03-15 19:28:22,415,M,senior,2025-03-15,19
P_11646,Z_N9,2025-03-15 19:22:07,2025-03-15 19:22:46,39,F,teenager,2025-03-15,19
P_11646,Z_C2,2025-03-15 19:23:06,2025-03-15 19:23:25,19,F,teenager,2025-03-15,19
P_11646,Z_C1,2025-03-15 19:23:49,2025-03-15 19:24:12,23,F,teenager,2025-03-15,19
P_11646,Z_S3,2025-03-15 19:24:38,2025-03-15 19:25:33,55,F,teenager,2025-03-15,19
P_11646,Z_C2,2025-03-15 19:25:51,2025-03-15 19:26:32,41,F,teenager,2025-03-15,19
P_11646,Z_C3,2025-03-15 19:26:48,2025-03-15 19:27:32,44,F,teenager,2025-03-15,19
P_11646,Z_N7,2025-03-15 19:27:53,2025-03-15 19:33:21,328,F,teenager,2025-03-15,19
P_11647,Z_N9,2025-03-15 19:21:54,2025-03-15 19:25:13,213,F,senior,2025-03-15,19
P_11647,Z_C2,2025-03-15 19:25:22,2025-03-15 19:26:25,25,F,senior,2025-03-15,19
P_11647,Z_S3,2025-03-15 19:27:13,2025-03-15 19:32:14,301,F,senior,2025-03-15,19
P_11648,Z_E2,2025-03-15 19:22:09,2025-03-15 19:22:30,0,M,middle_aged,2025-03-15,19
P_11648,Z_C2,2025-03-15 19:22:35,2025-03-15 19:22:47,12,M,middle_aged,2025-03-15,19
P_11648,Z_C1,2025-03-15 19:22:47,2025-03-15 19:23:23,36,M,middle_aged,2025-03-15,19
P_11648,Z_C2,2025-03-15 19:23:24,2025-03-15 19:24:22,18,M,middle_aged,2025-03-15,19
P_11648,Z_CK,2025-03-15 19:24:31,2025-03-15 19:27:40,339,M,middle_aged,2025-03-15,19
P_11648,Z_C1,2025-03-15 19:27:43,2025-03-15 19:27:58,15,M,middle_aged,2025-03-15,19
P_11648,Z_E2,2025-03-15 19:27:59,2025-03-15 19:28:10,11,M,middle_aged,2025-03-15,19
P_11649,Z_C3,2025-03-15 19:22:13,2025-03-15 19:22:40,27,M,middle_aged,2025-03-15,19
P_11649,Z_C3,2025-03-15 19:22:43,2025-03-15 19:23:09,26,M,middle_aged,2025-03-15,19
P_11649,Z_C3,2025-03-15 19:23:11,2025-03-15 19:23:40,29,M,middle_aged,2025-03-15,19
P_11649,Z_C2,2025-03-15 19:23:42,2025-03-15 19:23:42,0,M,middle_aged,2025-03-15,19
P_11649,Z_C1,2025-03-15 19:23:57,2025-03-15 19:24:22,25,M,middle_aged,2025-03-15,19
P_11649,Z_C1,2025-03-15 19:24:30,2025-03-15 19:25:12,42,M,middle_aged,2025-03-15,19
P_11649,Z_C2,2025-03-15 19:25:23,2025-03-15 19:26:04,41,M,middle_aged,2025-03-15,19
P_11649,Z_N2,2025-03-15 19:26:33,2025-03-15 19:31:11,278,M,middle_aged,2025-03-15,19
P_11650,Z_N10,2025-03-15 19:22:35,2025-03-15 19:25:05,186,M,middle_aged,2025-03-15,19
P_11650,Z_E1,2025-03-15 19:25:09,2025-03-15 19:25:28,19,M,middle_aged,2025-03-15,19
P_11650,Z_S5,2025-03-15 19:25:35,2025-03-15 19:27:59,144,M,middle_aged,2025-03-15,19
P_11650,Z_E2,2025-03-15 19:28:04,2025-03-15 19:28:14,11,M,middle_aged,2025-03-15,19
P_11650,Z_C1,2025-03-15 19:28:24,2025-03-15 19:29:12,0,M,middle_aged,2025-03-15,19
P_11650,Z_C2,2025-03-15 19:29:45,2025-03-15 19:30:06,21,M,middle_aged,2025-03-15,19
P_11651,Z_E1,2025-03-15 19:22:51,2025-03-15 19:23:11,20,F,adult,2025-03-15,19
P_11651,Z_E1,2025-03-15 19:23:14,2025-03-15 19:23:33,19,F,adult,2025-03-15,19
P_11651,Z_N2,2025-03-15 19:23:42,2025-03-15 19:25:16,94,F,adult,2025-03-15,19
P_11652,Z_E2,2025-03-15 19:22:51,2025-03-15 19:23:06,18,F,middle_aged,2025-03-15,19
P_11652,Z_C2,2025-03-15 19:23:16,2025-03-15 19:23:51,35,F,middle_aged,2025-03-15,19
P_11652,Z_C2,2025-03-15 19:24:06,2025-03-15 19:24:20,14,F,middle_aged,2025-03-15,19
P_11652,Z_C3,2025-03-15 19:24:37,2025-03-15 19:24:53,23,F,middle_aged,2025-03-15,19
P_11652,Z_N9,2025-03-15 19:25:09,2025-03-15 19:25:09,0,F,middle_aged,2025-03-15,19
P_11653,Z_C2,2025-03-15 19:22:52,2025-03-15 19:23:18,26,F,adult,2025-03-15,19
P_11653,Z_C1,2025-03-15 19:23:25,2025-03-15 19:24:50,44,F,adult,2025-03-15,19
P_11653,Z_E1,2025-03-15 19:24:50,2025-03-15 19:29:21,12,F,adult,2025-03-15,19
P_11653,Z_N6,2025-03-15 19:30:20,2025-03-15 19:32:17,117,F,adult,2025-03-15,19
P_11653,Z_N8,2025-03-15 19:32:50,2025-03-15 19:34:44,114,F,adult,2025-03-15,19
P_11654,Z_N7,2025-03-15 19:22:54,2025-03-15 19:28:27,333,F,adult,2025-03-15,19
P_11654,Z_N5,2025-03-15 19:28:27,2025-03-15 19:31:05,158,F,adult,2025-03-15,19
P_11655,Z_N3,2025-03-15 19:23:08,2025-03-15 19:26:07,328,M,middle_aged,2025-03-15,19
P_11655,Z_C3,2025-03-15 19:26:17,2025-03-15 19:26:29,12,M,middle_aged,2025-03-15,19
P_11655,Z_C2,2025-03-15 19:26:30,2025-03-15 19:26:33,37,M,middle_aged,2025-03-15,19
P_11655,Z_N7,2025-03-15 19:26:33,2025-03-15 19:28:44,131,M,middle_aged,2025-03-15,19
P_11655,Z_C2,2025-03-15 19:28:52,2025-03-15 19:29:19,27,M,middle_aged,2025-03-15,19
P_11655,Z_C1,2025-03-15 19:29:38,2025-03-15 19:30:02,24,M,middle_aged,2025-03-15,19
P_11655,Z_E1,2025-03-15 19:30:23,2025-03-15 19:30:45,22,M,middle_aged,2025-03-15,19
P_11656,Z_E1,2025-03-15 19:23:05,2025-03-15 19:23:21,16,M,adult,2025-03-15,19
P_11656,Z_C1,2025-03-15 19:23:38,2025-03-15 19:24:07,40,M,adult,2025-03-15,19
P_11656,Z_C2,2025-03-15 19:24:23,2025-03-15 19:24:50,35,M,adult,2025-03-15,19
P_11656,Z_C3,2025-03-15 19:25:03,2025-03-15 19:25:20,17,M,adult,2025-03-15,19
P_11656,Z_CK,2025-03-15 19:25:53,2025-03-15 19:30:54,301,M,adult,2025-03-15,19
P_11656,Z_N1,2025-03-15 19:31:15,2025-03-15 19:37:05,350,M,adult,2025-03-15,19
P_11657,Z_S6,2025-03-15 19:23:15,2025-03-15 19:27:16,241,F,adult,2025-03-15,19
P_11658,Z_C1,2025-03-15 19:23:46,2025-03-15 19:24:25,33,F,adult,2025-03-15,19
P_11658,Z_C2,2025-03-15 19:24:27,2025-03-15 19:25:01,34,F,adult,2025-03-15,19
P_11658,Z_N10,2025-03-15 19:25:23,2025-03-15 19:29:22,276,F,adult,2025-03-15,19
P_11658,Z_C3,2025-03-15 19:29:39,2025-03-15 19:30:02,23,F,adult,2025-03-15,19
P_11659,Z_C2,2025-03-15 19:23:52,2025-03-15 19:24:05,13,F,adult,2025-03-15,19
P_11659,Z_S3,2025-03-15 19:24:16,2025-03-15 19:27:04,387,F,adult,2025-03-15,19
P_11659,Z_S5,2025-03-15 19:27:23,2025-03-15 19:29:55,152,F,adult,2025-03-15,19
P_11659,Z_N4,2025-03-15 19:30:01,2025-03-15 19:32:54,0,F,adult,2025-03-15,19
P_11659,Z_C3,2025-03-15 19:32:56,2025-03-15 19:33:10,0,F,adult,2025-03-15,19
P_11659,Z_N4,2025-03-15 19:33:23,2025-03-15 19:35:52,149,F,adult,2025-03-15,19
P_11660,Z_C1,2025-03-15 19:24:15,2025-03-15 19:24:28,13,F,middle_aged,2025-03-15,19
P_11660,Z_E1,2025-03-15 19:24:31,2025-03-15 19:24:57,26,F,middle_aged,2025-03-15,19
P_11660,Z_C2,2025-03-15 19:25:00,2025-03-15 19:25:10,0,F,middle_aged,2025-03-15,19
P_11660,Z_N5,2025-03-15 19:25:12,2025-03-15 19:29:34,0,F,middle_aged,2025-03-15,19
P_11660,Z_N8,2025-03-15 19:31:47,2025-03-15 19:35:52,245,F,middle_aged,2025-03-15,19
P_11660,Z_N4,2025-03-15 19:36:25,2025-03-15 19:42:27,362,F,middle_aged,2025-03-15,19
P_11661,Z_C1,2025-03-15 19:24:48,2025-03-15 19:26:04,45,F,middle_aged,2025-03-15,19
P_11661,Z_C2,2025-03-15 19:26:16,2025-03-15 19:26:16,0,F,middle_aged,2025-03-15,19
P_11662,Z_E2,2025-03-15 19:24:49,2025-03-15 19:25:14,25,F,middle_aged,2025-03-15,19
P_11662,Z_C3,2025-03-15 19:25:37,2025-03-15 19:26:19,42,F,middle_aged,2025-03-15,19
P_11662,Z_N8,2025-03-15 19:26:41,2025-03-15 19:28:17,96,F,middle_aged,2025-03-15,19
P_11662,Z_N10,2025-03-15 19:28:48,2025-03-15 19:32:30,222,F,middle_aged,2025-03-15,19
P_11662,Z_C2,2025-03-15 19:33:10,2025-03-15 19:33:21,11,F,middle_aged,2025-03-15,19
P_11662,Z_C3,2025-03-15 19:33:35,2025-03-15 19:34:09,34,F,middle_aged,2025-03-15,19
P_11662,Z_S3,2025-03-15 19:34:22,2025-03-15 19:34:22,0,F,middle_aged,2025-03-15,19
P_11663,Z_C1,2025-03-15 19:25:07,2025-03-15 19:25:29,22,M,adult,2025-03-15,19
P_11663,Z_N2,2025-03-15 19:25:49,2025-03-15 19:29:49,240,M,adult,2025-03-15,19
P_11663,Z_N8,2025-03-15 19:29:55,2025-03-15 19:33:27,212,M,adult,2025-03-15,19
P_11664,Z_E2,2025-03-15 19:25:08,2025-03-15 19:25:26,18,M,teenager,2025-03-15,19
P_11664,Z_C1,2025-03-15 19:25:38,2025-03-15 19:25:52,14,M,teenager,2025-03-15,19
P_11664,Z_C2,2025-03-15 19:26:11,2025-03-15 19:26:26,15,M,teenager,2025-03-15,19
P_11664,Z_C3,2025-03-15 19:26:43,2025-03-15 19:27:14,31,M,teenager,2025-03-15,19
P_11664,Z_N10,2025-03-15 19:27:33,2025-03-15 19:30:04,151,M,teenager,2025-03-15,19
P_11664,Z_N4,2025-03-15 19:30:28,2025-03-15 19:33:12,164,M,teenager,2025-03-15,19
P_11664,Z_E2,2025-03-15 19:33:15,2025-03-15 19:33:39,24,M,teenager,2025-03-15,19
P_11664,Z_C1,2025-03-15 19:33:54,2025-03-15 19:34:06,12,M,teenager,2025-03-15,19
P_11664,Z_C2,2025-03-15 19:34:41,2025-03-15 19:35:08,27,M,teenager,2025-03-15,19
P_11664,Z_C3,2025-03-15 19:35:24,2025-03-15 19:35:50,26,M,teenager,2025-03-15,19
P_11664,Z_N9,2025-03-15 19:40:21,2025-03-15 19:44:40,259,M,teenager,2025-03-15,19
P_11664,Z_C2,2025-03-15 19:45:07,2025-03-15 19:45:37,30,M,teenager,2025-03-15,19
P_11664,Z_C1,2025-03-15 19:46:00,2025-03-15 19:46:17,17,M,teenager,2025-03-15,19
P_11664,Z_N2,2025-03-15 19:47:01,2025-03-15 19:50:24,203,M,teenager,2025-03-15,19
P_11664,Z_C1,2025-03-15 19:50:48,2025-03-15 19:51:32,44,M,teenager,2025-03-15,19
P_11664,Z_C2,2025-03-15 19:51:44,2025-03-15 19:52:03,19,M,teenager,2025-03-15,19
P_11665,Z_C1,2025-03-15 19:25:59,2025-03-15 19:26:39,45,F,senior,2025-03-15,19
P_11665,Z_E2,2025-03-15 19:27:09,2025-03-15 19:27:32,23,F,senior,2025-03-15,19
P_11666,Z_CK,2025-03-15 19:25:48,2025-03-15 19:30:32,284,F,middle_aged,2025-03-15,19
P_11666,Z_E1,2025-03-15 19:31:01,2025-03-15 19:31:14,19,F,middle_aged,2025-03-15,19
P_11666,Z_C1,2025-03-15 19:31:37,2025-03-15 19:31:57,20,F,middle_aged,2025-03-15,19
P_11666,Z_S5,2025-03-15 19:32:10,2025-03-15 19:32:52,42,F,middle_aged,2025-03-15,19
P_11667,Z_E2,2025-03-15 19:25:53,2025-03-15 19:26:12,19,M,senior,2025-03-15,19
P_11667,Z_C1,2025-03-15 19:26:44,2025-03-15 19:27:09,25,M,senior,2025-03-15,19
P_11667,Z_C2,2025-03-15 19:27:24,2025-03-15 19:28:09,45,M,senior,2025-03-15,19
P_11667,Z_C3,2025-03-15 19:28:33,2025-03-15 19:29:08,35,M,senior,2025-03-15,19
P_11668,Z_S2,2025-03-15 19:25:53,2025-03-15 19:29:14,201,F,young_adult,2025-03-15,19
P_11668,Z_C1,2025-03-15 19:29:19,2025-03-15 19:34:52,39,F,young_adult,2025-03-15,19
P_11668,Z_N5,2025-03-15 19:34:55,2025-03-15 19:36:16,81,F,young_adult,2025-03-15,19
P_11668,Z_N6,2025-03-15 19:36:34,2025-03-15 19:38:53,139,F,young_adult,2025-03-15,19
P_11668,Z_E2,2025-03-15 19:39:03,2025-03-15 19:39:18,15,F,young_adult,2025-03-15,19
P_11668,Z_N8,2025-03-15 19:39:49,2025-03-15 19:40:53,64,F,young_adult,2025-03-15,19
P_11669,Z_N5,2025-03-15 19:26:17,2025-03-15 19:32:43,386,F,young_adult,2025-03-15,19
P_11670,Z_E2,2025-03-15 19:26:37,2025-03-15 19:27:00,23,M,adult,2025-03-15,19
P_11670,Z_C1,2025-03-15 19:27:24,2025-03-15 19:27:56,32,M,adult,2025-03-15,19
P_11670,Z_C2,2025-03-15 19:28:07,2025-03-15 19:28:48,41,M,adult,2025-03-15,19
P_11670,Z_C3,2025-03-15 19:29:16,2025-03-15 19:29:40,24,M,adult,2025-03-15,19
